gas,brake,rpm,steer,speed,g_force_x,g_force_y,g_force_z,wheel_slip_front_left,wheel_slip_front_right,wheel_slip_rear_left,wheel_slip_rear_right,pressure_front_left,pressure_front_right,pressure_rear_left,pressure_rear_right,tyre_temp_front_left,tyre_temp_front_right,tyre_temp_rear_left,tyre_temp_rear_right,air_temp,road_temp,yaw_rate,current_time_str,normalized_car_position,wind_speed,wind_direction,result
1.0,0.0,6816,0.0001639344118302688,148.88058471679688,0.8051518201828003,0.08529172837734222,-0.09646079689264297,0.06308673322200775,0.07386428862810135,0.38424235582351685,0.3840648829936981,22.133281707763672,22.48297119140625,23.351505279541016,23.627899169921875,65.29053497314453,68.51206970214844,76.51346588134766,79.05975341796875,18.0,25.0,0.017669519409537315,1:00:132,0.371450275182724,0.0,0.0,neutral
1.0,0.0,6994,0.0009836064418777823,152.36231994628906,0.7346607446670532,0.024917809292674065,-0.1457590013742447,0.0696953535079956,0.06773228198289871,0.4179578125476837,0.41934531927108765,22.129039764404297,22.479904174804688,23.35013198852539,23.627613067626953,65.25202178955078,68.48440551757812,76.50153350830078,79.05785369873047,18.0,25.0,-0.0031732222996652126,1:00:252,0.37248075008392334,0.0,0.0,neutral
1.0,0.0,7180,-0.003114753868430853,155.92575073242188,0.8304200172424316,0.05073462054133415,-0.1610802263021469,0.0634903684258461,0.07520011812448502,0.46198731660842896,0.45798084139823914,22.124610900878906,22.476619720458984,23.348724365234375,23.62738037109375,65.21178436279297,68.45476531982422,76.4892578125,79.05641174316406,18.0,25.0,0.018341701477766037,1:00:372,0.37353426218032837,0.0,0.0,neutral
1.0,0.0,7267,0.0009836064418777823,159.61679077148438,0.907669186592102,0.02440202422440052,0.09220720827579498,0.07057232409715652,0.06431234627962112,0.3476516902446747,0.3484605848789215,22.120521545410156,22.473529815673828,23.347484588623047,23.6273193359375,65.17475891113281,68.42700958251953,76.47866821289062,79.05670928955078,18.0,25.0,-0.0007623573183082044,1:00:513,0.37480244040489197,0.0,0.0,neutral
1.0,0.0,7513,-0.0021311475429683924,163.10867309570312,0.8408488631248474,0.06446287035942078,0.01545755472034216,0.06202973052859306,0.07736243307590485,0.46863293647766113,0.4643288254737854,22.116413116455078,22.470504760742188,23.34638214111328,23.627342224121094,65.13750457763672,68.39977264404297,76.46920776367188,79.05772399902344,18.0,25.0,0.013738098554313183,1:00:633,0.37590721249580383,0.0,0.0,neutral
1.0,0.0,7649,0.0008196720737032592,166.7288818359375,0.7960824370384216,0.01665319688618183,-0.13997936248779297,0.06671251356601715,0.07055485993623734,0.42559581995010376,0.4267483949661255,22.11227798461914,22.46750259399414,23.345489501953125,23.62753677368164,65.10003662109375,68.37278747558594,76.46176147460938,79.06029510498047,18.0,25.0,0.0013570431619882584,1:00:753,0.37703561782836914,0.0,0.0,neutral
1.0,0.0,7740,-0.0014754097210243344,170.26397705078125,0.8409028649330139,0.025545164942741394,-0.04732070490717888,0.06393668055534363,0.0741741731762886,0.34364673495292664,0.34199821949005127,22.108234405517578,22.46454620361328,23.34461212158203,23.627731323242188,65.0633773803711,68.34618377685547,76.45445251464844,79.0628662109375,18.0,25.0,0.007120341528207064,1:00:873,0.3781890273094177,0.0,0.0,neutral
1.0,0.0,7928,0.0008196720737032592,173.63522338867188,0.7813335061073303,0.017545809969305992,0.004389465786516666,0.06808575242757797,0.06813018769025803,0.37584760785102844,0.3752519488334656,22.104402542114258,22.461698532104492,23.343652725219727,23.627870559692383,65.02877807617188,68.32064819335938,76.4464340209961,79.06503295898438,18.0,25.0,0.008964979089796543,1:01:011,0.37954044342041016,0.0,0.0,neutral
1.0,0.0,8109,0.0014754097210243344,177.0550537109375,0.7898564338684082,0.017391804605722427,-0.20709633827209473,0.06702487915754318,0.06750582158565521,0.41298434138298035,0.414745956659317,22.1005916595459,22.458993911743164,23.34303092956543,23.628324508666992,64.9942626953125,68.29639434814453,76.44148254394531,79.07005310058594,18.0,25.0,0.0007954937173053622,1:01:131,0.3807423710823059,0.0,0.0,neutral
1.0,0.0,8264,0.0018032785737887025,180.4319305419922,0.6828128695487976,-0.029809270054101944,-0.1831330507993698,0.07957813888788223,0.0685785561800003,0.41597509384155273,0.41796445846557617,22.09637451171875,22.455848693847656,23.342449188232422,23.628707885742188,64.9560546875,68.26813507080078,76.43688201904297,79.07440948486328,18.0,25.0,-0.012008939869701862,1:01:251,0.3819657564163208,0.0,0.0,neutral
1.0,0.0,8340,-0.004754098132252693,183.66566467285156,0.7224807739257812,0.030112499371170998,0.05489064007997513,0.059666842222213745,0.07428301125764847,0.3351164162158966,0.331251859664917,22.092723846435547,22.45325469970703,23.341880798339844,23.629051208496094,64.92298126220703,68.24484252929688,76.43234252929688,79.07828521728516,18.0,25.0,0.014337622560560703,1:01:371,0.3832094371318817,0.0,0.0,neutral
1.0,0.0,6782,-0.04836065322160721,186.25942993164062,0.6264824867248535,0.6886781454086304,-0.04125398397445679,0.05468545854091644,0.19111934304237366,0.3497098684310913,0.3368983566761017,22.088584899902344,22.450817108154297,23.341110229492188,23.629398345947266,64.88539123535156,68.22295379638672,76.42596435546875,79.08216857910156,18.0,25.0,0.1823279708623886,1:01:512,0.384699285030365,0.0,0.0,neutral
1.0,0.0,6877,-0.019180327653884888,188.8946990966797,0.5824952125549316,0.8907021880149841,-0.14851196110248566,0.04107102006673813,0.16788627207279205,0.3583131730556488,0.3856978416442871,22.084020614624023,22.449312210083008,23.340482711791992,23.63057518005371,64.84395599365234,68.20975494384766,76.42096710205078,79.09385681152344,18.0,25.0,0.2372664362192154,1:01:632,0.38598522543907166,0.0,0.0,neutral
1.0,0.0,6924,0.07049179822206497,191.50375366210938,0.5436767339706421,-0.3960188627243042,0.02115354873239994,0.19766885042190552,0.07057388871908188,0.2370724380016327,0.29833412170410156,22.080249786376953,22.44710922241211,23.34017562866211,23.631362915039062,64.80975341796875,68.1900405883789,76.41878509521484,79.101806640625,18.0,25.0,-0.23695409297943115,1:01:752,0.387286901473999,0.0,0.0,neutral
